2025-10-28T02:17:23.678Z,public_udp,example.com,NaN,NaN,NaN,ok
2025-10-28T02:23:30.719Z,public_udp,example.com,NA,NA,NA,err
2025-10-28T02:49:13.671Z,public_udp,example.com,NA,NA,NA,err
2025-10-28T02:51:13.924Z,public_udp,example.com,411,428,430,ok
