iso,mode,site,trial,ms,status
2025-12-03T19:39:52Z,public_udp,https://r-project.org,1,38,ok
2025-12-03T19:39:52Z,public_udp,https://r-project.org,2,144,ok
2025-12-03T19:39:52Z,public_udp,https://r-project.org,3,116,ok
2025-12-03T19:39:52Z,public_udp,https://r-project.org,4,5,ok
2025-12-03T19:39:52Z,public_udp,https://r-project.org,5,86,ok
2025-12-03T19:39:52Z,public_udp,https://r-project.org,6,83,ok
2025-12-03T19:39:53Z,public_udp,https://r-project.org,7,61,ok
2025-12-03T19:39:54Z,public_udp,https://r-project.org,8,1523,ok
2025-12-03T19:39:54Z,public_udp,https://r-project.org,9,116,ok
2025-12-03T19:39:54Z,public_udp,https://r-project.org,10,15,ok
